dates,label,Year,Month,Yearmonth
"Apr 7, 2018",1,2018,Apr,2018-04-01
"May 9, 2018",0,2018,May,2018-05-01
"Apr 3, 2018",1,2018,Apr,2018-04-01
"Apr 7, 2018",1,2018,Apr,2018-04-01
"Apr 21, 2018",1,2018,Apr,2018-04-01
"Apr 21, 2018",1,2018,Apr,2018-04-01
"Apr 6, 2018",1,2018,Apr,2018-04-01
"Apr 7, 2018",1,2018,Apr,2018-04-01
"May 11, 2018",0,2018,May,2018-05-01
"Apr 2, 2018",1,2018,Apr,2018-04-01
"Apr 6, 2018",1,2018,Apr,2018-04-01
"Apr 6, 2018",1,2018,Apr,2018-04-01
"Apr 20, 2018",1,2018,Apr,2018-04-01
"Apr 5, 2018",1,2018,Apr,2018-04-01
"Apr 5, 2018",1,2018,Apr,2018-04-01
"Apr 6, 2018",1,2018,Apr,2018-04-01
"Apr 6, 2018",1,2018,Apr,2018-04-01
"Apr 6, 2018",1,2018,Apr,2018-04-01
"Apr 2, 2018",1,2018,Apr,2018-04-01
"Apr 5, 2018",1,2018,Apr,2018-04-01
"Apr 5, 2018",1,2018,Apr,2018-04-01
"Apr 19, 2018",1,2018,Apr,2018-04-01
"Apr 4, 2018",1,2018,Apr,2018-04-01
"Apr 4, 2018",1,2018,Apr,2018-04-01
"Apr 4, 2018",1,2018,Apr,2018-04-01
"Apr 18, 2018",0,2018,Apr,2018-04-01
"Apr 4, 2018",1,2018,Apr,2018-04-01
"Apr 4, 2018",1,2018,Apr,2018-04-01
"Apr 4, 2018",1,2018,Apr,2018-04-01
"Apr 4, 2018",1,2018,Apr,2018-04-01
"Apr 4, 2018",1,2018,Apr,2018-04-01
"Apr 2, 2018",1,2018,Apr,2018-04-01
"Apr 3, 2018",1,2018,Apr,2018-04-01
"Apr 3, 2018",1,2018,Apr,2018-04-01
"Apr 4, 2018",1,2018,Apr,2018-04-01
"May 9, 2018",0,2018,May,2018-05-01
"May 9, 2018",0,2018,May,2018-05-01
"Mar 30, 2018",1,2018,Mar,2018-03-01
"Apr 3, 2018",1,2018,Apr,2018-04-01
"Apr 3, 2018",1,2018,Apr,2018-04-01
"Apr 2, 2018",1,2018,Apr,2018-04-01
"Apr 2, 2018",1,2018,Apr,2018-04-01
"Apr 2, 2018",1,2018,Apr,2018-04-01
"Apr 3, 2018",1,2018,Apr,2018-04-01
"Apr 3, 2018",1,2018,Apr,2018-04-01
"May 9, 2018",0,2018,May,2018-05-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Apr 2, 2018",1,2018,Apr,2018-04-01
"Apr 3, 2018",1,2018,Apr,2018-04-01
"Apr 3, 2018",1,2018,Apr,2018-04-01
"Apr 13, 2018",1,2018,Apr,2018-04-01
"Apr 16, 2018",1,2018,Apr,2018-04-01
"Apr 16, 2018",1,2018,Apr,2018-04-01
"Apr 16, 2018",1,2018,Apr,2018-04-01
"Apr 1, 2018",1,2018,Apr,2018-04-01
"Apr 2, 2018",1,2018,Apr,2018-04-01
"Apr 2, 2018",1,2018,Apr,2018-04-01
"Apr 2, 2018",1,2018,Apr,2018-04-01
"Apr 2, 2018",1,2018,Apr,2018-04-01
"Apr 1, 2018",1,2018,Apr,2018-04-01
"Apr 1, 2018",1,2018,Apr,2018-04-01
"Apr 1, 2018",1,2018,Apr,2018-04-01
"Apr 2, 2018",1,2018,Apr,2018-04-01
"Apr 15, 2018",1,2018,Apr,2018-04-01
"Apr 16, 2018",1,2018,Apr,2018-04-01
"Mar 31, 2018",1,2018,Mar,2018-03-01
"Apr 11, 2018",0,2018,Apr,2018-04-01
"Apr 15, 2018",0,2018,Apr,2018-04-01
"Apr 15, 2018",0,2018,Apr,2018-04-01
"Mar 24, 2018",1,2018,Mar,2018-03-01
"Mar 31, 2018",1,2018,Mar,2018-03-01
"Mar 30, 2018",1,2018,Mar,2018-03-01
"Mar 30, 2018",1,2018,Mar,2018-03-01
"Apr 10, 2018",0,2018,Apr,2018-04-01
"Apr 14, 2018",0,2018,Apr,2018-04-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Apr 13, 2018",1,2018,Apr,2018-04-01
"Mar 19, 2018",1,2018,Mar,2018-03-01
"Mar 29, 2018",1,2018,Mar,2018-03-01
"Mar 29, 2018",1,2018,Mar,2018-03-01
"Mar 29, 2018",1,2018,Mar,2018-03-01
"Mar 29, 2018",1,2018,Mar,2018-03-01
"Mar 25, 2018",1,2018,Mar,2018-03-01
"Mar 29, 2018",1,2018,Mar,2018-03-01
"Mar 28, 2018",1,2018,Mar,2018-03-01
"Mar 28, 2018",1,2018,Mar,2018-03-01
"Mar 28, 2018",1,2018,Mar,2018-03-01
"Mar 28, 2018",1,2018,Mar,2018-03-01
"Mar 28, 2018",1,2018,Mar,2018-03-01
"Mar 28, 2018",1,2018,Mar,2018-03-01
"Mar 29, 2018",1,2018,Mar,2018-03-01
"Mar 29, 2018",1,2018,Mar,2018-03-01
"Mar 29, 2018",1,2018,Mar,2018-03-01
"Apr 8, 2018",0,2018,Apr,2018-04-01
"Mar 28, 2018",1,2018,Mar,2018-03-01
"Mar 28, 2018",1,2018,Mar,2018-03-01
"Apr 11, 2018",1,2018,Apr,2018-04-01
"Mar 27, 2018",1,2018,Mar,2018-03-01
"Mar 27, 2018",1,2018,Mar,2018-03-01
"Mar 27, 2018",1,2018,Mar,2018-03-01
"Mar 27, 2018",1,2018,Mar,2018-03-01
"Mar 28, 2018",1,2018,Mar,2018-03-01
"Mar 28, 2018",1,2018,Mar,2018-03-01
"May 2, 2018",0,2018,May,2018-05-01
"May 1, 2018",0,2018,May,2018-05-01
"Mar 27, 2018",1,2018,Mar,2018-03-01
"Mar 27, 2018",1,2018,Mar,2018-03-01
"Mar 27, 2018",1,2018,Mar,2018-03-01
"Mar 27, 2018",1,2018,Mar,2018-03-01
"Mar 27, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 27, 2018",1,2018,Mar,2018-03-01
"Apr 9, 2018",0,2018,Apr,2018-04-01
"Apr 30, 2018",0,2018,Apr,2018-04-01
"Mar 23, 2018",1,2018,Mar,2018-03-01
"Mar 23, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 27, 2018",1,2018,Mar,2018-03-01
"Mar 25, 2018",1,2018,Mar,2018-03-01
"Mar 25, 2018",1,2018,Mar,2018-03-01
"Mar 25, 2018",1,2018,Mar,2018-03-01
"Mar 25, 2018",1,2018,Mar,2018-03-01
"Mar 25, 2018",1,2018,Mar,2018-03-01
"Mar 25, 2018",1,2018,Mar,2018-03-01
"Mar 25, 2018",1,2018,Mar,2018-03-01
"Mar 25, 2018",1,2018,Mar,2018-03-01
"Mar 25, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 25, 2018",1,2018,Mar,2018-03-01
"Mar 25, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 24, 2018",1,2018,Mar,2018-03-01
"Mar 25, 2018",1,2018,Mar,2018-03-01
"Mar 24, 2018",1,2018,Mar,2018-03-01
"Mar 25, 2018",1,2018,Mar,2018-03-01
"Apr 5, 2018",1,2018,Apr,2018-04-01
"Mar 24, 2018",1,2018,Mar,2018-03-01
"Apr 7, 2018",0,2018,Apr,2018-04-01
"Apr 6, 2018",1,2018,Apr,2018-04-01
"Mar 22, 2018",1,2018,Mar,2018-03-01
"Mar 22, 2018",1,2018,Mar,2018-03-01
"Mar 22, 2018",1,2018,Mar,2018-03-01
"Mar 22, 2018",1,2018,Mar,2018-03-01
"Mar 23, 2018",1,2018,Mar,2018-03-01
"Mar 22, 2018",1,2018,Mar,2018-03-01
"Mar 22, 2018",1,2018,Mar,2018-03-01
"Mar 22, 2018",1,2018,Mar,2018-03-01
"Mar 22, 2018",1,2018,Mar,2018-03-01
"Apr 5, 2018",1,2018,Apr,2018-04-01
"Mar 21, 2018",1,2018,Mar,2018-03-01
"Mar 21, 2018",1,2018,Mar,2018-03-01
"Mar 21, 2018",1,2018,Mar,2018-03-01
"Mar 21, 2018",1,2018,Mar,2018-03-01
"Mar 21, 2018",1,2018,Mar,2018-03-01
"Mar 22, 2018",1,2018,Mar,2018-03-01
"Mar 22, 2018",1,2018,Mar,2018-03-01
"Mar 22, 2018",1,2018,Mar,2018-03-01
"Apr 27, 2018",0,2018,Apr,2018-04-01
"Apr 5, 2018",0,2018,Apr,2018-04-01
"Mar 21, 2018",1,2018,Mar,2018-03-01
"Mar 21, 2018",1,2018,Mar,2018-03-01
"Mar 21, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Mar 21, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Mar 21, 2018",1,2018,Mar,2018-03-01
"Mar 30, 2018",1,2018,Mar,2018-03-01
"Apr 3, 2018",1,2018,Apr,2018-04-01
"Apr 3, 2018",1,2018,Apr,2018-04-01
"Apr 3, 2018",1,2018,Apr,2018-04-01
"Mar 19, 2018",1,2018,Mar,2018-03-01
"Mar 19, 2018",1,2018,Mar,2018-03-01
"Mar 19, 2018",1,2018,Mar,2018-03-01
"Mar 19, 2018",1,2018,Mar,2018-03-01
"Mar 19, 2018",1,2018,Mar,2018-03-01
"Mar 19, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Apr 23, 2018",0,2018,Apr,2018-04-01
"Mar 19, 2018",1,2018,Mar,2018-03-01
"Mar 19, 2018",1,2018,Mar,2018-03-01
"Mar 19, 2018",1,2018,Mar,2018-03-01
"Mar 19, 2018",1,2018,Mar,2018-03-01
"Mar 19, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Mar 8, 2018",1,2018,Mar,2018-03-01
"Apr 2, 2018",0,2018,Apr,2018-04-01
"Mar 10, 2018",1,2018,Mar,2018-03-01
"Mar 18, 2018",1,2018,Mar,2018-03-01
"Mar 18, 2018",1,2018,Mar,2018-03-01
"Mar 18, 2018",1,2018,Mar,2018-03-01
"Mar 17, 2018",1,2018,Mar,2018-03-01
"Mar 17, 2018",1,2018,Mar,2018-03-01
"Mar 17, 2018",1,2018,Mar,2018-03-01
"Mar 17, 2018",1,2018,Mar,2018-03-01
"Mar 17, 2018",1,2018,Mar,2018-03-01
"Mar 17, 2018",1,2018,Mar,2018-03-01
"Mar 17, 2018",1,2018,Mar,2018-03-01
"Mar 29, 2018",1,2018,Mar,2018-03-01
"Mar 31, 2018",1,2018,Mar,2018-03-01
"Mar 31, 2018",1,2018,Mar,2018-03-01
"Apr 1, 2018",1,2018,Apr,2018-04-01
"Mar 16, 2018",1,2018,Mar,2018-03-01
"Mar 16, 2018",1,2018,Mar,2018-03-01
"Mar 12, 2018",1,2018,Mar,2018-03-01
"Mar 16, 2018",1,2018,Mar,2018-03-01
"Mar 16, 2018",1,2018,Mar,2018-03-01
"Feb 23, 2018",1,2018,Feb,2018-02-01
"Mar 15, 2018",1,2018,Mar,2018-03-01
"Mar 15, 2018",1,2018,Mar,2018-03-01
"Mar 15, 2018",1,2018,Mar,2018-03-01
"Mar 15, 2018",1,2018,Mar,2018-03-01
"Mar 15, 2018",1,2018,Mar,2018-03-01
"Apr 18, 2018",0,2018,Apr,2018-04-01
"Mar 14, 2018",1,2018,Mar,2018-03-01
"Mar 14, 2018",1,2018,Mar,2018-03-01
"Mar 28, 2018",1,2018,Mar,2018-03-01
"Mar 13, 2018",1,2018,Mar,2018-03-01
"Mar 13, 2018",1,2018,Mar,2018-03-01
"Mar 13, 2018",1,2018,Mar,2018-03-01
"Mar 13, 2018",1,2018,Mar,2018-03-01
"Mar 13, 2018",1,2018,Mar,2018-03-01
"Mar 13, 2018",1,2018,Mar,2018-03-01
"Mar 13, 2018",1,2018,Mar,2018-03-01
"Mar 14, 2018",1,2018,Mar,2018-03-01
"Apr 10, 2018",0,2018,Apr,2018-04-01
"Apr 17, 2018",0,2018,Apr,2018-04-01
"Mar 13, 2018",1,2018,Mar,2018-03-01
"Mar 13, 2018",1,2018,Mar,2018-03-01
"Mar 13, 2018",1,2018,Mar,2018-03-01
"Mar 27, 2018",1,2018,Mar,2018-03-01
"Mar 27, 2018",1,2018,Mar,2018-03-01
"Mar 12, 2018",1,2018,Mar,2018-03-01
"Mar 12, 2018",1,2018,Mar,2018-03-01
"Mar 12, 2018",1,2018,Mar,2018-03-01
"Mar 13, 2018",1,2018,Mar,2018-03-01
"Mar 13, 2018",1,2018,Mar,2018-03-01
"Mar 18, 2018",0,2018,Mar,2018-03-01
"Feb 16, 2018",1,2018,Feb,2018-02-01
"Mar 13, 2018",1,2018,Mar,2018-03-01
"Mar 13, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 26, 2018",1,2018,Mar,2018-03-01
"Mar 11, 2018",1,2018,Mar,2018-03-01
"Mar 11, 2018",1,2018,Mar,2018-03-01
"Mar 12, 2018",1,2018,Mar,2018-03-01
"Mar 14, 2018",0,2018,Mar,2018-03-01
"Mar 27, 2018",0,2018,Mar,2018-03-01
"Mar 27, 2018",0,2018,Mar,2018-03-01
"Apr 11, 2018",0,2018,Apr,2018-04-01
"Mar 7, 2018",1,2018,Mar,2018-03-01
"Mar 7, 2018",1,2018,Mar,2018-03-01
"Mar 11, 2018",1,2018,Mar,2018-03-01
"Apr 15, 2018",0,2018,Apr,2018-04-01
"Mar 25, 2018",0,2018,Mar,2018-03-01
"Mar 26, 2018",0,2018,Mar,2018-03-01
"Mar 10, 2018",1,2018,Mar,2018-03-01
"Mar 10, 2018",1,2018,Mar,2018-03-01
"Mar 10, 2018",1,2018,Mar,2018-03-01
"Mar 9, 2018",1,2018,Mar,2018-03-01
"Mar 9, 2018",1,2018,Mar,2018-03-01
"Mar 9, 2018",1,2018,Mar,2018-03-01
"Apr 13, 2018",0,2018,Apr,2018-04-01
"Mar 9, 2018",1,2018,Mar,2018-03-01
"Mar 10, 2018",1,2018,Mar,2018-03-01
"Mar 9, 2018",1,2018,Mar,2018-03-01
"Mar 9, 2018",1,2018,Mar,2018-03-01
"Mar 4, 2018",1,2018,Mar,2018-03-01
"Mar 8, 2018",1,2018,Mar,2018-03-01
"Mar 8, 2018",1,2018,Mar,2018-03-01
"Mar 8, 2018",1,2018,Mar,2018-03-01
"Mar 9, 2018",1,2018,Mar,2018-03-01
"Mar 9, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Mar 7, 2018",1,2018,Mar,2018-03-01
"Mar 19, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",0,2018,Mar,2018-03-01
"Mar 6, 2018",1,2018,Mar,2018-03-01
"Mar 6, 2018",1,2018,Mar,2018-03-01
"Mar 6, 2018",1,2018,Mar,2018-03-01
"Mar 7, 2018",1,2018,Mar,2018-03-01
"Mar 7, 2018",1,2018,Mar,2018-03-01
"Apr 9, 2018",0,2018,Apr,2018-04-01
"Feb 26, 2018",1,2018,Feb,2018-02-01
"Mar 6, 2018",1,2018,Mar,2018-03-01
"Mar 6, 2018",1,2018,Mar,2018-03-01
"Mar 6, 2018",1,2018,Mar,2018-03-01
"Mar 7, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Mar 20, 2018",1,2018,Mar,2018-03-01
"Mar 5, 2018",1,2018,Mar,2018-03-01
"Mar 5, 2018",1,2018,Mar,2018-03-01
"Mar 5, 2018",1,2018,Mar,2018-03-01
"Mar 6, 2018",1,2018,Mar,2018-03-01
"Mar 6, 2018",1,2018,Mar,2018-03-01
"Mar 6, 2018",1,2018,Mar,2018-03-01
"Feb 26, 2018",1,2018,Feb,2018-02-01
"Mar 5, 2018",1,2018,Mar,2018-03-01
"Apr 9, 2018",0,2018,Apr,2018-04-01
"Mar 4, 2018",1,2018,Mar,2018-03-01
"Mar 4, 2018",1,2018,Mar,2018-03-01
"Mar 3, 2018",1,2018,Mar,2018-03-01
"Mar 17, 2018",0,2018,Mar,2018-03-01
"Apr 8, 2018",0,2018,Apr,2018-04-01
"Mar 3, 2018",1,2018,Mar,2018-03-01
"Mar 3, 2018",1,2018,Mar,2018-03-01
"Mar 2, 2018",1,2018,Mar,2018-03-01
"Mar 3, 2018",1,2018,Mar,2018-03-01
"Feb 25, 2018",1,2018,Feb,2018-02-01
"Mar 17, 2018",0,2018,Mar,2018-03-01
"Mar 2, 2018",1,2018,Mar,2018-03-01
"Mar 2, 2018",1,2018,Mar,2018-03-01
"Mar 2, 2018",1,2018,Mar,2018-03-01
"Mar 3, 2018",1,2018,Mar,2018-03-01
"Feb 27, 2018",1,2018,Feb,2018-02-01
"Mar 1, 2018",1,2018,Mar,2018-03-01
"Mar 1, 2018",1,2018,Mar,2018-03-01
"Mar 1, 2018",1,2018,Mar,2018-03-01
"Mar 1, 2018",1,2018,Mar,2018-03-01
"Feb 28, 2018",1,2018,Feb,2018-02-01
"Feb 28, 2018",1,2018,Feb,2018-02-01
"Feb 28, 2018",1,2018,Feb,2018-02-01
"Feb 28, 2018",1,2018,Feb,2018-02-01
"Mar 1, 2018",1,2018,Mar,2018-03-01
"Mar 1, 2018",1,2018,Mar,2018-03-01
"Apr 6, 2018",0,2018,Apr,2018-04-01
"Apr 5, 2018",0,2018,Apr,2018-04-01
"Mar 14, 2018",1,2018,Mar,2018-03-01
"Mar 14, 2018",1,2018,Mar,2018-03-01
"Mar 14, 2018",1,2018,Mar,2018-03-01
"Mar 15, 2018",1,2018,Mar,2018-03-01
"Feb 27, 2018",1,2018,Feb,2018-02-01
"Feb 27, 2018",1,2018,Feb,2018-02-01
"Feb 28, 2018",1,2018,Feb,2018-02-01
"Apr 4, 2018",0,2018,Apr,2018-04-01
"Feb 20, 2018",1,2018,Feb,2018-02-01
"Feb 27, 2018",1,2018,Feb,2018-02-01
"Feb 27, 2018",1,2018,Feb,2018-02-01
"Feb 27, 2018",1,2018,Feb,2018-02-01
"Feb 28, 2018",1,2018,Feb,2018-02-01
"Mar 9, 2018",1,2018,Mar,2018-03-01
"Mar 13, 2018",1,2018,Mar,2018-03-01
"Mar 13, 2018",1,2018,Mar,2018-03-01
"Feb 24, 2018",1,2018,Feb,2018-02-01
"Feb 21, 2018",1,2018,Feb,2018-02-01
"Mar 13, 2018",0,2018,Mar,2018-03-01
"Apr 2, 2018",0,2018,Apr,2018-04-01
"Feb 25, 2018",1,2018,Feb,2018-02-01
"Feb 25, 2018",1,2018,Feb,2018-02-01
"Feb 25, 2018",1,2018,Feb,2018-02-01
"Feb 25, 2018",1,2018,Feb,2018-02-01
"Feb 26, 2018",1,2018,Feb,2018-02-01
"Feb 25, 2018",1,2018,Feb,2018-02-01
"Feb 25, 2018",1,2018,Feb,2018-02-01
"Feb 25, 2018",1,2018,Feb,2018-02-01
"Feb 26, 2018",1,2018,Feb,2018-02-01
"Feb 26, 2018",1,2018,Feb,2018-02-01
"Feb 26, 2018",1,2018,Feb,2018-02-01
"Mar 12, 2018",1,2018,Mar,2018-03-01
"Feb 24, 2018",1,2018,Feb,2018-02-01
"Mar 11, 2018",0,2018,Mar,2018-03-01
"Feb 24, 2018",1,2018,Feb,2018-02-01
"Feb 24, 2018",1,2018,Feb,2018-02-01
"Feb 24, 2018",1,2018,Feb,2018-02-01
"Mar 8, 2018",1,2018,Mar,2018-03-01
"Mar 10, 2018",1,2018,Mar,2018-03-01
"Mar 11, 2018",1,2018,Mar,2018-03-01
"Feb 23, 2018",1,2018,Feb,2018-02-01
"Feb 23, 2018",1,2018,Feb,2018-02-01
"Feb 23, 2018",1,2018,Feb,2018-02-01
"Feb 23, 2018",1,2018,Feb,2018-02-01
"Feb 23, 2018",1,2018,Feb,2018-02-01
"Feb 23, 2018",1,2018,Feb,2018-02-01
"Feb 23, 2018",1,2018,Feb,2018-02-01
"Feb 23, 2018",1,2018,Feb,2018-02-01
"Feb 23, 2018",1,2018,Feb,2018-02-01
"Feb 24, 2018",1,2018,Feb,2018-02-01
"Feb 24, 2018",1,2018,Feb,2018-02-01
"Feb 23, 2018",1,2018,Feb,2018-02-01
"Feb 23, 2018",1,2018,Feb,2018-02-01
"Feb 23, 2018",1,2018,Feb,2018-02-01
"Feb 23, 2018",1,2018,Feb,2018-02-01
"Mar 9, 2018",1,2018,Mar,2018-03-01
"Mar 10, 2018",1,2018,Mar,2018-03-01
"Feb 20, 2018",1,2018,Feb,2018-02-01
"Feb 22, 2018",1,2018,Feb,2018-02-01
"Feb 22, 2018",1,2018,Feb,2018-02-01
"Feb 23, 2018",1,2018,Feb,2018-02-01
"Mar 8, 2018",1,2018,Mar,2018-03-01
"Feb 20, 2018",1,2018,Feb,2018-02-01
"Feb 21, 2018",1,2018,Feb,2018-02-01
"Feb 21, 2018",1,2018,Feb,2018-02-01
"Feb 21, 2018",1,2018,Feb,2018-02-01
"Mar 29, 2018",0,2018,Mar,2018-03-01
"Feb 21, 2018",1,2018,Feb,2018-02-01
"Feb 21, 2018",1,2018,Feb,2018-02-01
"Feb 22, 2018",1,2018,Feb,2018-02-01
"Feb 20, 2018",1,2018,Feb,2018-02-01
"Feb 20, 2018",1,2018,Feb,2018-02-01
"Feb 4, 2018",1,2018,Feb,2018-02-01
"Feb 16, 2018",1,2018,Feb,2018-02-01
"Feb 20, 2018",1,2018,Feb,2018-02-01
"Feb 21, 2018",1,2018,Feb,2018-02-01
"Mar 2, 2018",1,2018,Mar,2018-03-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Mar 5, 2018",1,2018,Mar,2018-03-01
"Mar 6, 2018",1,2018,Mar,2018-03-01
"Feb 18, 2018",1,2018,Feb,2018-02-01
"Feb 18, 2018",1,2018,Feb,2018-02-01
"Feb 18, 2018",1,2018,Feb,2018-02-01
"Feb 18, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Mar 24, 2018",0,2018,Mar,2018-03-01
"Mar 5, 2018",0,2018,Mar,2018-03-01
"Feb 15, 2018",1,2018,Feb,2018-02-01
"Feb 18, 2018",1,2018,Feb,2018-02-01
"Feb 18, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Feb 19, 2018",1,2018,Feb,2018-02-01
"Mar 4, 2018",1,2018,Mar,2018-03-01
"Feb 17, 2018",1,2018,Feb,2018-02-01
"Feb 17, 2018",1,2018,Feb,2018-02-01
"Feb 17, 2018",1,2018,Feb,2018-02-01
"Feb 18, 2018",1,2018,Feb,2018-02-01
"Mar 26, 2018",0,2018,Mar,2018-03-01
"Mar 5, 2018",0,2018,Mar,2018-03-01
"Feb 17, 2018",1,2018,Feb,2018-02-01
"Feb 17, 2018",1,2018,Feb,2018-02-01
"Mar 2, 2018",1,2018,Mar,2018-03-01
"Feb 14, 2018",1,2018,Feb,2018-02-01
"Feb 16, 2018",1,2018,Feb,2018-02-01
"Feb 16, 2018",1,2018,Feb,2018-02-01
"Feb 16, 2018",1,2018,Feb,2018-02-01
"Feb 16, 2018",1,2018,Feb,2018-02-01
"Feb 17, 2018",1,2018,Feb,2018-02-01
"Feb 2, 2018",1,2018,Feb,2018-02-01
"Feb 12, 2018",1,2018,Feb,2018-02-01
"Feb 16, 2018",1,2018,Feb,2018-02-01
"Feb 16, 2018",1,2018,Feb,2018-02-01
"Feb 16, 2018",1,2018,Feb,2018-02-01
"Feb 16, 2018",1,2018,Feb,2018-02-01
"Feb 16, 2018",1,2018,Feb,2018-02-01
"Feb 17, 2018",1,2018,Feb,2018-02-01
"Mar 2, 2018",1,2018,Mar,2018-03-01
"Mar 2, 2018",1,2018,Mar,2018-03-01
"Feb 15, 2018",1,2018,Feb,2018-02-01
"Feb 15, 2018",1,2018,Feb,2018-02-01
"Feb 15, 2018",1,2018,Feb,2018-02-01
"Feb 15, 2018",1,2018,Feb,2018-02-01
"Feb 16, 2018",1,2018,Feb,2018-02-01
"Feb 16, 2018",1,2018,Feb,2018-02-01
"Mar 22, 2018",0,2018,Mar,2018-03-01
"Feb 15, 2018",1,2018,Feb,2018-02-01
"Feb 15, 2018",1,2018,Feb,2018-02-01
"Feb 15, 2018",1,2018,Feb,2018-02-01
"Feb 16, 2018",1,2018,Feb,2018-02-01
"Mar 1, 2018",1,2018,Mar,2018-03-01
"Mar 1, 2018",1,2018,Mar,2018-03-01
"Feb 12, 2018",1,2018,Feb,2018-02-01
"Feb 14, 2018",1,2018,Feb,2018-02-01
"Feb 14, 2018",1,2018,Feb,2018-02-01
"Feb 9, 2018",1,2018,Feb,2018-02-01
"Mar 19, 2018",0,2018,Mar,2018-03-01
"Feb 10, 2018",1,2018,Feb,2018-02-01
"Feb 14, 2018",1,2018,Feb,2018-02-01
"Feb 13, 2018",1,2018,Feb,2018-02-01
"Feb 13, 2018",1,2018,Feb,2018-02-01
"Feb 13, 2018",1,2018,Feb,2018-02-01
"Feb 14, 2018",1,2018,Feb,2018-02-01
"Feb 14, 2018",1,2018,Feb,2018-02-01
"Mar 22, 2018",0,2018,Mar,2018-03-01
"Feb 13, 2018",1,2018,Feb,2018-02-01
"Feb 13, 2018",1,2018,Feb,2018-02-01
"Feb 25, 2018",0,2018,Feb,2018-02-01
"Feb 27, 2018",1,2018,Feb,2018-02-01
"Feb 12, 2018",1,2018,Feb,2018-02-01
"Feb 12, 2018",1,2018,Feb,2018-02-01
"Feb 12, 2018",1,2018,Feb,2018-02-01
"Feb 12, 2018",1,2018,Feb,2018-02-01
